;display;magnMap;parMap;greatMap;lessMap;oddMap;evenMap;firstFig;secondFig;cuecolor;framecolor;orientation;stimulus;cueFileName;stimFileName;task;ANSWER;cocoa;cue0FileName;blockN;trialN;breakMessage;mappingsGuide
44;trial;;;;;;;;;black;blue;vert;2;blackbluevert.png;blackbluevert2.png;parity;A;300;blackblackvert.png;0.0;26.0;;horiAL.png
45;trial;;;;;;;;;black;red;hori;6;blackredhori.png;blackredhori6.png;magnit;A;300;blackblackhori.png;0.0;27.0;;horiAL.png
46;trial;;;;;;;;;black;blue;hori;8;blackbluehori.png;blackbluehori8.png;magnit;A;300;blackblackhori.png;0.0;28.0;;horiAL.png
47;trial;;;;;;;;;black;red;vert;9;blackredvert.png;blackredvert9.png;parity;L;300;blackblackvert.png;0.0;29.0;;horiAL.png
48;trial;;;;;;;;;black;red;hori;8;blackredhori.png;blackredhori8.png;magnit;A;300;blackblackhori.png;0.0;30.0;;horiAL.png
49;trial;;;;;;;;;black;red;vert;7;blackredvert.png;blackredvert7.png;parity;L;300;blackblackvert.png;0.0;31.0;;horiAL.png
50;trial;;;;;;;;;black;blue;vert;8;blackbluevert.png;blackbluevert8.png;parity;A;300;blackblackvert.png;0.0;32.0;;horiAL.png
51;trial;;;;;;;;;black;red;vert;4;blackredvert.png;blackredvert4.png;parity;A;300;blackblackvert.png;0.0;33.0;;horiAL.png
52;trial;;;;;;;;;black;red;vert;6;blackredvert.png;blackredvert6.png;parity;A;300;blackblackvert.png;0.0;34.0;;horiAL.png
53;trial;;;;;;;;;black;red;hori;8;blackredhori.png;blackredhori8.png;magnit;A;300;blackblackhori.png;0.0;35.0;;horiAL.png
54;trial;;;;;;;;;black;blue;vert;9;blackbluevert.png;blackbluevert9.png;parity;L;300;blackblackvert.png;0.0;36.0;;horiAL.png
55;trial;;;;;;;;;black;blue;vert;7;blackbluevert.png;blackbluevert7.png;parity;L;300;blackblackvert.png;0.0;37.0;;horiAL.png
56;trial;;;;;;;;;black;red;hori;9;blackredhori.png;blackredhori9.png;magnit;A;300;blackblackhori.png;0.0;38.0;;horiAL.png
57;trial;;;;;;;;;black;blue;hori;4;blackbluehori.png;blackbluehori4.png;magnit;L;300;blackblackhori.png;0.0;39.0;;horiAL.png
58;trial;;;;;;;;;black;blue;vert;2;blackbluevert.png;blackbluevert2.png;parity;A;300;blackblackvert.png;0.0;40.0;;horiAL.png
59;trial;;;;;;;;;black;red;vert;4;blackredvert.png;blackredvert4.png;parity;A;300;blackblackvert.png;0.0;41.0;;horiAL.png
60;trial;;;;;;;;;black;red;vert;1;blackredvert.png;blackredvert1.png;parity;L;300;blackblackvert.png;0.0;42.0;;horiAL.png
61;trial;;;;;;;;;black;blue;hori;9;blackbluehori.png;blackbluehori9.png;magnit;A;300;blackblackhori.png;0.0;43.0;;horiAL.png
62;trial;;;;;;;;;black;blue;vert;3;blackbluevert.png;blackbluevert3.png;parity;L;300;blackblackvert.png;0.0;44.0;;horiAL.png
63;trial;;;;;;;;;black;blue;hori;7;blackbluehori.png;blackbluehori7.png;magnit;A;300;blackblackhori.png;0.0;45.0;;horiAL.png
64;trial;;;;;;;;;black;blue;hori;9;blackbluehori.png;blackbluehori9.png;magnit;A;300;blackblackhori.png;0.0;46.0;;horiAL.png
65;trial;;;;;;;;;black;red;vert;2;blackredvert.png;blackredvert2.png;parity;A;300;blackblackvert.png;0.0;47.0;;horiAL.png
66;trial;;;;;;;;;black;red;hori;7;blackredhori.png;blackredhori7.png;magnit;A;300;blackblackhori.png;0.0;48.0;;horiAL.png
67;trial;;;;;;;;;black;blue;hori;3;blackbluehori.png;blackbluehori3.png;magnit;L;300;blackblackhori.png;0.0;49.0;;horiAL.png
68;trial;;;;;;;;;black;red;hori;8;blackredhori.png;blackredhori8.png;magnit;A;300;blackblackhori.png;0.0;50.0;;horiAL.png
69;trial;;;;;;;;;black;blue;hori;1;blackbluehori.png;blackbluehori1.png;magnit;L;300;blackblackhori.png;0.0;51.0;;horiAL.png
70;trial;;;;;;;;;black;red;hori;6;blackredhori.png;blackredhori6.png;magnit;A;300;blackblackhori.png;0.0;52.0;;horiAL.png
71;trial;;;;;;;;;black;blue;hori;1;blackbluehori.png;blackbluehori1.png;magnit;L;300;blackblackhori.png;0.0;53.0;;horiAL.png
72;trial;;;;;;;;;black;blue;hori;7;blackbluehori.png;blackbluehori7.png;magnit;A;300;blackblackhori.png;0.0;54.0;;horiAL.png
73;trial;;;;;;;;;black;blue;vert;8;blackbluevert.png;blackbluevert8.png;parity;A;300;blackblackvert.png;0.0;55.0;;horiAL.png
74;trial;;;;;;;;;black;red;vert;7;blackredvert.png;blackredvert7.png;parity;L;300;blackblackvert.png;0.0;56.0;;horiAL.png
75;trial;;;;;;;;;black;red;hori;4;blackredhori.png;blackredhori4.png;magnit;L;300;blackblackhori.png;0.0;57.0;;horiAL.png
76;trial;;;;;;;;;black;blue;hori;8;blackbluehori.png;blackbluehori8.png;magnit;A;300;blackblackhori.png;0.0;58.0;;horiAL.png
77;trial;;;;;;;;;black;red;hori;1;blackredhori.png;blackredhori1.png;magnit;L;300;blackblackhori.png;0.0;59.0;;horiAL.png
78;trial;;;;;;;;;black;blue;vert;6;blackbluevert.png;blackbluevert6.png;parity;A;300;blackblackvert.png;0.0;60.0;;horiAL.png
79;trial;;;;;;;;;black;red;hori;2;blackredhori.png;blackredhori2.png;magnit;L;300;blackblackhori.png;0.0;61.0;;horiAL.png
80;trial;;;;;;;;;black;blue;hori;4;blackbluehori.png;blackbluehori4.png;magnit;L;300;blackblackhori.png;0.0;62.0;;horiAL.png
81;trial;;;;;;;;;black;red;vert;2;blackredvert.png;blackredvert2.png;parity;A;300;blackblackvert.png;0.0;63.0;;horiAL.png
82;trial;;;;;;;;;black;red;vert;6;blackredvert.png;blackredvert6.png;parity;A;300;blackblackvert.png;0.0;64.0;;horiAL.png
83;trial;;;;;;;;;black;red;vert;8;blackredvert.png;blackredvert8.png;parity;A;300;blackblackvert.png;0.0;65.0;;horiAL.png
84;trial;;;;;;;;;black;red;vert;1;blackredvert.png;blackredvert1.png;parity;L;300;blackblackvert.png;0.0;66.0;;horiAL.png
85;trial;;;;;;;;;black;red;hori;2;blackredhori.png;blackredhori2.png;magnit;L;300;blackblackhori.png;0.0;67.0;;horiAL.png
86;trial;;;;;;;;;black;red;hori;9;blackredhori.png;blackredhori9.png;magnit;A;300;blackblackhori.png;0.0;68.0;;horiAL.png
87;trial;;;;;;;;;black;blue;hori;2;blackbluehori.png;blackbluehori2.png;magnit;L;300;blackblackhori.png;0.0;69.0;;horiAL.png
88;trial;;;;;;;;;black;red;vert;3;blackredvert.png;blackredvert3.png;parity;L;300;blackblackvert.png;0.0;70.0;;horiAL.png
89;trial;;;;;;;;;black;red;hori;7;blackredhori.png;blackredhori7.png;magnit;A;300;blackblackhori.png;0.0;71.0;;horiAL.png
90;trial;;;;;;;;;black;blue;vert;9;blackbluevert.png;blackbluevert9.png;parity;L;300;blackblackvert.png;0.0;72.0;;horiAL.png
91;trial;;;;;;;;;black;blue;vert;4;blackbluevert.png;blackbluevert4.png;parity;A;300;blackblackvert.png;0.0;73.0;;horiAL.png
92;trial;;;;;;;;;black;red;vert;7;blackredvert.png;blackredvert7.png;parity;L;300;blackblackvert.png;0.0;74.0;;horiAL.png
93;trial;;;;;;;;;black;blue;vert;6;blackbluevert.png;blackbluevert6.png;parity;A;300;blackblackvert.png;0.0;75.0;;horiAL.png
94;trial;;;;;;;;;black;blue;hori;9;blackbluehori.png;blackbluehori9.png;magnit;A;300;blackblackhori.png;0.0;76.0;;horiAL.png
95;trial;;;;;;;;;black;red;hori;4;blackredhori.png;blackredhori4.png;magnit;L;300;blackblackhori.png;0.0;77.0;;horiAL.png
96;trial;;;;;;;;;black;red;vert;3;blackredvert.png;blackredvert3.png;parity;L;300;blackblackvert.png;0.0;78.0;;horiAL.png
97;trial;;;;;;;;;black;red;hori;2;blackredhori.png;blackredhori2.png;magnit;L;300;blackblackhori.png;0.0;79.0;;horiAL.png
98;trial;;;;;;;;;black;red;hori;3;blackredhori.png;blackredhori3.png;magnit;L;300;blackblackhori.png;0.0;80.0;;horiAL.png
99;trial;;;;;;;;;black;red;vert;2;blackredvert.png;blackredvert2.png;parity;A;300;blackblackvert.png;0.0;81.0;;horiAL.png
100;trial;;;;;;;;;black;blue;vert;1;blackbluevert.png;blackbluevert1.png;parity;L;300;blackblackvert.png;0.0;82.0;;horiAL.png
101;trial;;;;;;;;;black;red;vert;4;blackredvert.png;blackredvert4.png;parity;A;300;blackblackvert.png;0.0;83.0;;horiAL.png
102;trial;;;;;;;;;black;blue;vert;6;blackbluevert.png;blackbluevert6.png;parity;A;300;blackblackvert.png;0.0;84.0;;horiAL.png
103;trial;;;;;;;;;black;red;hori;3;blackredhori.png;blackredhori3.png;magnit;L;300;blackblackhori.png;0.0;85.0;;horiAL.png
104;trial;;;;;;;;;black;blue;vert;4;blackbluevert.png;blackbluevert4.png;parity;A;300;blackblackvert.png;0.0;86.0;;horiAL.png
105;trial;;;;;;;;;black;red;hori;3;blackredhori.png;blackredhori3.png;magnit;L;300;blackblackhori.png;0.0;87.0;;horiAL.png
106;trial;;;;;;;;;black;red;hori;7;blackredhori.png;blackredhori7.png;magnit;A;300;blackblackhori.png;0.0;88.0;;horiAL.png
107;trial;;;;;;;;;black;blue;hori;4;blackbluehori.png;blackbluehori4.png;magnit;L;300;blackblackhori.png;0.0;89.0;;horiAL.png
108;trial;;;;;;;;;black;red;vert;8;blackredvert.png;blackredvert8.png;parity;A;300;blackblackvert.png;0.0;90.0;;horiAL.png
109;trial;;;;;;;;;black;blue;hori;2;blackbluehori.png;blackbluehori2.png;magnit;L;300;blackblackhori.png;0.0;91.0;;horiAL.png
110;trial;;;;;;;;;black;blue;vert;3;blackbluevert.png;blackbluevert3.png;parity;L;300;blackblackvert.png;0.0;92.0;;horiAL.png
111;trial;;;;;;;;;black;blue;hori;6;blackbluehori.png;blackbluehori6.png;magnit;A;300;blackblackhori.png;0.0;93.0;;horiAL.png
112;trial;;;;;;;;;black;blue;vert;1;blackbluevert.png;blackbluevert1.png;parity;L;300;blackblackvert.png;0.0;94.0;;horiAL.png
113;trial;;;;;;;;;black;blue;hori;2;blackbluehori.png;blackbluehori2.png;magnit;L;300;blackblackhori.png;0.0;95.0;;horiAL.png
114;break;;;;;;;;;;;;;;;;;;;;;## You have completed block 1 out of 4.;horiAL.png
115;trial;;;;;;;;;black;red;vert;3;blackredvert.png;blackredvert3.png;parity;L;0;blackredvert.png;1.0;0.0;;horiAL.png
116;trial;;;;;;;;;black;red;vert;9;blackredvert.png;blackredvert9.png;parity;L;0;blackredvert.png;1.0;1.0;;horiAL.png
117;trial;;;;;;;;;black;blue;hori;2;blackbluehori.png;blackbluehori2.png;magnit;L;0;blackbluehori.png;1.0;2.0;;horiAL.png
118;trial;;;;;;;;;black;red;vert;8;blackredvert.png;blackredvert8.png;parity;A;0;blackredvert.png;1.0;3.0;;horiAL.png
119;trial;;;;;;;;;black;blue;vert;7;blackbluevert.png;blackbluevert7.png;parity;L;0;blackbluevert.png;1.0;4.0;;horiAL.png
120;trial;;;;;;;;;black;blue;vert;3;blackbluevert.png;blackbluevert3.png;parity;L;0;blackbluevert.png;1.0;5.0;;horiAL.png
121;trial;;;;;;;;;black;red;hori;1;blackredhori.png;blackredhori1.png;magnit;L;0;blackredhori.png;1.0;6.0;;horiAL.png
122;trial;;;;;;;;;black;blue;vert;3;blackbluevert.png;blackbluevert3.png;parity;L;0;blackbluevert.png;1.0;7.0;;horiAL.png
123;trial;;;;;;;;;black;red;vert;1;blackredvert.png;blackredvert1.png;parity;L;0;blackredvert.png;1.0;8.0;;horiAL.png
124;trial;;;;;;;;;black;blue;hori;6;blackbluehori.png;blackbluehori6.png;magnit;A;0;blackbluehori.png;1.0;9.0;;horiAL.png
125;trial;;;;;;;;;black;blue;vert;4;blackbluevert.png;blackbluevert4.png;parity;A;0;blackbluevert.png;1.0;10.0;;horiAL.png
126;trial;;;;;;;;;black;blue;hori;8;blackbluehori.png;blackbluehori8.png;magnit;A;0;blackbluehori.png;1.0;11.0;;horiAL.png
127;trial;;;;;;;;;black;blue;vert;7;blackbluevert.png;blackbluevert7.png;parity;L;0;blackbluevert.png;1.0;12.0;;horiAL.png
128;trial;;;;;;;;;black;blue;hori;8;blackbluehori.png;blackbluehori8.png;magnit;A;0;blackbluehori.png;1.0;13.0;;horiAL.png
129;trial;;;;;;;;;black;red;hori;2;blackredhori.png;blackredhori2.png;magnit;L;0;blackredhori.png;1.0;14.0;;horiAL.png
130;trial;;;;;;;;;black;red;hori;6;blackredhori.png;blackredhori6.png;magnit;A;0;blackredhori.png;1.0;15.0;;horiAL.png
131;trial;;;;;;;;;black;blue;vert;9;blackbluevert.png;blackbluevert9.png;parity;L;0;blackbluevert.png;1.0;16.0;;horiAL.png
132;trial;;;;;;;;;black;blue;hori;6;blackbluehori.png;blackbluehori6.png;magnit;A;0;blackbluehori.png;1.0;17.0;;horiAL.png
133;trial;;;;;;;;;black;red;hori;1;blackredhori.png;blackredhori1.png;magnit;L;0;blackredhori.png;1.0;18.0;;horiAL.png
134;trial;;;;;;;;;black;red;vert;4;blackredvert.png;blackredvert4.png;parity;A;0;blackredvert.png;1.0;19.0;;horiAL.png
135;trial;;;;;;;;;black;blue;vert;8;blackbluevert.png;blackbluevert8.png;parity;A;0;blackbluevert.png;1.0;20.0;;horiAL.png
136;trial;;;;;;;;;black;blue;vert;9;blackbluevert.png;blackbluevert9.png;parity;L;0;blackbluevert.png;1.0;21.0;;horiAL.png
137;trial;;;;;;;;;black;blue;hori;4;blackbluehori.png;blackbluehori4.png;magnit;L;0;blackbluehori.png;1.0;22.0;;horiAL.png
138;trial;;;;;;;;;black;blue;hori;7;blackbluehori.png;blackbluehori7.png;magnit;A;0;blackbluehori.png;1.0;23.0;;horiAL.png
139;trial;;;;;;;;;black;red;vert;1;blackredvert.png;blackredvert1.png;parity;L;0;blackredvert.png;1.0;24.0;;horiAL.png
140;trial;;;;;;;;;black;blue;vert;3;blackbluevert.png;blackbluevert3.png;parity;L;0;blackbluevert.png;1.0;25.0;;horiAL.png
141;trial;;;;;;;;;black;blue;hori;4;blackbluehori.png;blackbluehori4.png;magnit;L;0;blackbluehori.png;1.0;26.0;;horiAL.png
142;trial;;;;;;;;;black;red;hori;7;blackredhori.png;blackredhori7.png;magnit;A;0;blackredhori.png;1.0;27.0;;horiAL.png
143;trial;;;;;;;;;black;red;hori;4;blackredhori.png;blackredhori4.png;magnit;L;0;blackredhori.png;1.0;28.0;;horiAL.png
144;trial;;;;;;;;;black;red;vert;3;blackredvert.png;blackredvert3.png;parity;L;0;blackredvert.png;1.0;29.0;;horiAL.png
145;trial;;;;;;;;;black;blue;vert;6;blackbluevert.png;blackbluevert6.png;parity;A;0;blackbluevert.png;1.0;30.0;;horiAL.png
146;trial;;;;;;;;;black;red;hori;7;blackredhori.png;blackredhori7.png;magnit;A;0;blackredhori.png;1.0;31.0;;horiAL.png
147;trial;;;;;;;;;black;blue;hori;9;blackbluehori.png;blackbluehori9.png;magnit;A;0;blackbluehori.png;1.0;32.0;;horiAL.png
148;trial;;;;;;;;;black;red;vert;7;blackredvert.png;blackredvert7.png;parity;L;0;blackredvert.png;1.0;33.0;;horiAL.png
149;trial;;;;;;;;;black;blue;hori;1;blackbluehori.png;blackbluehori1.png;magnit;L;0;blackbluehori.png;1.0;34.0;;horiAL.png
150;trial;;;;;;;;;black;blue;hori;9;blackbluehori.png;blackbluehori9.png;magnit;A;0;blackbluehori.png;1.0;35.0;;horiAL.png
151;trial;;;;;;;;;black;red;hori;3;blackredhori.png;blackredhori3.png;magnit;L;0;blackredhori.png;1.0;36.0;;horiAL.png
152;trial;;;;;;;;;black;red;hori;9;blackredhori.png;blackredhori9.png;magnit;A;0;blackredhori.png;1.0;37.0;;horiAL.png
153;trial;;;;;;;;;black;red;hori;3;blackredhori.png;blackredhori3.png;magnit;L;0;blackredhori.png;1.0;38.0;;horiAL.png
154;trial;;;;;;;;;black;blue;vert;8;blackbluevert.png;blackbluevert8.png;parity;A;0;blackbluevert.png;1.0;39.0;;horiAL.png
155;trial;;;;;;;;;black;red;hori;3;blackredhori.png;blackredhori3.png;magnit;L;0;blackredhori.png;1.0;40.0;;horiAL.png
156;trial;;;;;;;;;black;blue;vert;1;blackbluevert.png;blackbluevert1.png;parity;L;0;blackbluevert.png;1.0;41.0;;horiAL.png
157;trial;;;;;;;;;black;blue;hori;7;blackbluehori.png;blackbluehori7.png;magnit;A;0;blackbluehori.png;1.0;42.0;;horiAL.png
158;trial;;;;;;;;;black;blue;hori;9;blackbluehori.png;blackbluehori9.png;magnit;A;0;blackbluehori.png;1.0;43.0;;horiAL.png
159;trial;;;;;;;;;black;red;hori;6;blackredhori.png;blackredhori6.png;magnit;A;0;blackredhori.png;1.0;44.0;;horiAL.png
160;trial;;;;;;;;;black;red;vert;3;blackredvert.png;blackredvert3.png;parity;L;0;blackredvert.png;1.0;45.0;;horiAL.png
161;trial;;;;;;;;;black;red;hori;6;blackredhori.png;blackredhori6.png;magnit;A;0;blackredhori.png;1.0;46.0;;horiAL.png
162;trial;;;;;;;;;black;blue;hori;2;blackbluehori.png;blackbluehori2.png;magnit;L;0;blackbluehori.png;1.0;47.0;;horiAL.png
163;trial;;;;;;;;;black;red;vert;9;blackredvert.png;blackredvert9.png;parity;L;0;blackredvert.png;1.0;48.0;;horiAL.png
164;trial;;;;;;;;;black;red;hori;7;blackredhori.png;blackredhori7.png;magnit;A;0;blackredhori.png;1.0;49.0;;horiAL.png
165;trial;;;;;;;;;black;red;hori;1;blackredhori.png;blackredhori1.png;magnit;L;0;blackredhori.png;1.0;50.0;;horiAL.png
166;trial;;;;;;;;;black;blue;vert;2;blackbluevert.png;blackbluevert2.png;parity;A;0;blackbluevert.png;1.0;51.0;;horiAL.png
167;trial;;;;;;;;;black;blue;vert;1;blackbluevert.png;blackbluevert1.png;parity;L;0;blackbluevert.png;1.0;52.0;;horiAL.png
168;trial;;;;;;;;;black;red;vert;6;blackredvert.png;blackredvert6.png;parity;A;0;blackredvert.png;1.0;53.0;;horiAL.png
169;trial;;;;;;;;;black;blue;vert;4;blackbluevert.png;blackbluevert4.png;parity;A;0;blackbluevert.png;1.0;54.0;;horiAL.png
170;trial;;;;;;;;;black;blue;hori;3;blackbluehori.png;blackbluehori3.png;magnit;L;0;blackbluehori.png;1.0;55.0;;horiAL.png
171;trial;;;;;;;;;black;red;hori;8;blackredhori.png;blackredhori8.png;magnit;A;0;blackredhori.png;1.0;56.0;;horiAL.png
172;trial;;;;;;;;;black;red;hori;4;blackredhori.png;blackredhori4.png;magnit;L;0;blackredhori.png;1.0;57.0;;horiAL.png
173;trial;;;;;;;;;black;blue;vert;9;blackbluevert.png;blackbluevert9.png;parity;L;0;blackbluevert.png;1.0;58.0;;horiAL.png
174;trial;;;;;;;;;black;blue;vert;4;blackbluevert.png;blackbluevert4.png;parity;A;0;blackbluevert.png;1.0;59.0;;horiAL.png
175;trial;;;;;;;;;black;red;vert;7;blackredvert.png;blackredvert7.png;parity;L;0;blackredvert.png;1.0;60.0;;horiAL.png
176;trial;;;;;;;;;black;blue;hori;6;blackbluehori.png;blackbluehori6.png;magnit;A;0;blackbluehori.png;1.0;61.0;;horiAL.png
177;trial;;;;;;;;;black;blue;vert;1;blackbluevert.png;blackbluevert1.png;parity;L;0;blackbluevert.png;1.0;62.0;;horiAL.png
178;trial;;;;;;;;;black;red;hori;8;blackredhori.png;blackredhori8.png;magnit;A;0;blackredhori.png;1.0;63.0;;horiAL.png
179;trial;;;;;;;;;black;red;vert;4;blackredvert.png;blackredvert4.png;parity;A;0;blackredvert.png;1.0;64.0;;horiAL.png
180;trial;;;;;;;;;black;blue;hori;1;blackbluehori.png;blackbluehori1.png;magnit;L;0;blackbluehori.png;1.0;65.0;;horiAL.png
181;trial;;;;;;;;;black;blue;hori;7;blackbluehori.png;blackbluehori7.png;magnit;A;0;blackbluehori.png;1.0;66.0;;horiAL.png
182;trial;;;;;;;;;black;blue;hori;1;blackbluehori.png;blackbluehori1.png;magnit;L;0;blackbluehori.png;1.0;67.0;;horiAL.png
183;trial;;;;;;;;;black;blue;hori;8;blackbluehori.png;blackbluehori8.png;magnit;A;0;blackbluehori.png;1.0;68.0;;horiAL.png
184;trial;;;;;;;;;black;red;vert;7;blackredvert.png;blackredvert7.png;parity;L;0;blackredvert.png;1.0;69.0;;horiAL.png
185;trial;;;;;;;;;black;red;hori;2;blackredhori.png;blackredhori2.png;magnit;L;0;blackredhori.png;1.0;70.0;;horiAL.png
186;trial;;;;;;;;;black;blue;vert;7;blackbluevert.png;blackbluevert7.png;parity;L;0;blackbluevert.png;1.0;71.0;;horiAL.png
187;trial;;;;;;;;;black;red;hori;2;blackredhori.png;blackredhori2.png;magnit;L;0;blackredhori.png;1.0;72.0;;horiAL.png
188;trial;;;;;;;;;black;blue;hori;3;blackbluehori.png;blackbluehori3.png;magnit;L;0;blackbluehori.png;1.0;73.0;;horiAL.png
189;trial;;;;;;;;;black;red;hori;9;blackredhori.png;blackredhori9.png;magnit;A;0;blackredhori.png;1.0;74.0;;horiAL.png
190;trial;;;;;;;;;black;red;vert;4;blackredvert.png;blackredvert4.png;parity;A;0;blackredvert.png;1.0;75.0;;horiAL.png
191;trial;;;;;;;;;black;blue;vert;2;blackbluevert.png;blackbluevert2.png;parity;A;0;blackbluevert.png;1.0;76.0;;horiAL.png
